,resource,consumer
0,ACARTIA_SPP,ACARTIA_SPP
1,AUTOTHROPH_FLAGELLAT,ACARTIA_SPP
2,DIATOM,ACARTIA_SPP
3,HETEROTROPH_FLAGELLAT,ACARTIA_SPP
4,MIXOTROPH_FLAGELLATES,ACARTIA_SPP
5,PROTOZOOPLANKTON,ACARTIA_SPP
6,AUTOTHROPH_FLAGELLAT,ACTINIARIA_G_SP
7,DIATOM,ACTINIARIA_G_SP
8,GAMMARIDAE_INDET,ACTINIARIA_G_SP
9,HETEROTROPH_FLAGELLAT,ACTINIARIA_G_SP
10,MACROALGAE,ACTINIARIA_G_SP
11,POLYCHAETA,ACTINIARIA_G_SP
12,CALANUS_FINMARCHICUS,AGLANTHA_DIGITALE
13,OITHONA_SPINIROSTRIS/ATLANTICA,AGLANTHA_DIGITALE
14,ONCAEA_BOREALIS,AGLANTHA_DIGITALE
15,LUMBRICLYMENE_MINOR,AGLAOPHAMUS_MALMGRENI
16,LUMBRINERIS_SP,AGLAOPHAMUS_MALMGRENI
17,POLYCHAETA,AGLAOPHAMUS_MALMGRENI
18,POLYNOIDAE_INDET,AGLAOPHAMUS_MALMGRENI
19,CHLAMYS_ISLANDICA,AGONUS_CATAPHRACTUS
20,GAMMARIDAE_INDET,AGONUS_CATAPHRACTUS
21,OPHIOPHOLIS_ACULEATA,AGONUS_CATAPHRACTUS
22,OPHIACANTHA_BIDENTATA,AGONUS_CATAPHRACTUS
23,OPHIOCTEN_SERICEUM,AGONUS_CATAPHRACTUS
24,OPHIURA_SP,AGONUS_CATAPHRACTUS
25,OSTRACODA_INDET,AGONUS_CATAPHRACTUS
26,PAGURUS_SP,AGONUS_CATAPHRACTUS
27,POLYCHAETA,AGONUS_CATAPHRACTUS
28,THEMISTO_ABYSSORUM,AGONUS_CATAPHRACTUS
29,THEMISTO_LIBELLULA,AGONUS_CATAPHRACTUS
30,THYSANOESSA_INERMIS,AGONUS_CATAPHRACTUS
31,THYSANOESSA_LONGICAUDATA,AGONUS_CATAPHRACTUS
32,ACARTIA_SPP,ALLE_ALLE
33,APHERUSA_GLACIALIS,ALLE_ALLE
34,BENTHOS_LARVAE,ALLE_ALLE
35,CALANUS_FINMARCHICUS,ALLE_ALLE
36,CALANUS_GLACIALIS,ALLE_ALLE
37,CALANUS_HYPERBOREUS,ALLE_ALLE
38,CLIONE_LIMACINA,ALLE_ALLE
39,FISH_LARVAE,ALLE_ALLE
40,FRITILLARIA_BOREALIS,ALLE_ALLE
41,GAMMARUS_WILKITZKII,ALLE_ALLE
42,LIMACINA_HELICINA,ALLE_ALLE
43,LIMACINA_RETROVERSA,ALLE_ALLE
44,MEGANYCTIPHANES_NORVEGICA,ALLE_ALLE
45,METRIDIA_LONGA,ALLE_ALLE
46,MICROCALANUS_SPP,ALLE_ALLE
47,OIKOPLEURA_DIOICA,ALLE_ALLE
48,OIKOPLEURA_SPP,ALLE_ALLE
49,OIKOPLEURA_VANHOEFFENI,ALLE_ALLE
50,OITHONA_SPINIROSTRIS/ATLANTICA,ALLE_ALLE
51,OITHONA_SIMILIS,ALLE_ALLE
52,ONCAEA_BOREALIS,ALLE_ALLE
53,OSTRACODA_INDET,ALLE_ALLE
54,PAREUCHAETA_NORVEGICA,ALLE_ALLE
55,PAREUCHAETA_SPP,ALLE_ALLE
56,PSEUDOCALANUS_SPP,ALLE_ALLE
57,SABINEA_SP,ALLE_ALLE
58,SAGITTA_SPP,ALLE_ALLE
59,THEMISTO_ABYSSORUM,ALLE_ALLE
60,THEMISTO_LIBELLULA,ALLE_ALLE
61,THYSANOESSA_INERMIS,ALLE_ALLE
62,THYSANOESSA_LONGICAUDATA,ALLE_ALLE
63,THYSANOESSA_RASCHII,ALLE_ALLE
64,ARCTOZENUS_RISSO,AMBLYRAJA_HYPERBOREA
65,CLUPEA_HARENGUS,AMBLYRAJA_HYPERBOREA
66,COTTUNCULUS_MICROPS,AMBLYRAJA_HYPERBOREA
67,FORAMINIFERA,AMBLYRAJA_HYPERBOREA
68,GADUS_MORHUA,AMBLYRAJA_HYPERBOREA
69,HIPPOGLOSSOIDES_PLATESSOIDES,AMBLYRAJA_HYPERBOREA
70,LYCODES_ESMARKII,AMBLYRAJA_HYPERBOREA
71,LYCODES_EUDIPLEUROSTICTUS,AMBLYRAJA_HYPERBOREA
72,LYCODES_GRACILIS,AMBLYRAJA_HYPERBOREA
73,LYCENCHELYS_KOLTHOFFI,AMBLYRAJA_HYPERBOREA
74,LYCODES_PALLIDUS,AMBLYRAJA_HYPERBOREA
75,LYCODES_RETICULATUS,AMBLYRAJA_HYPERBOREA
76,LYCODES_ROSSI,AMBLYRAJA_HYPERBOREA
77,LYCODES_SEMINUDUS,AMBLYRAJA_HYPERBOREA
78,MACROURUS_BERGLAX,AMBLYRAJA_HYPERBOREA
79,MALLOTUS_VILLOSUS,AMBLYRAJA_HYPERBOREA
80,MELANOGRAMMUS_AEGLEFINUS,AMBLYRAJA_HYPERBOREA
81,MICROMESISTIUS_POUTASSOU,AMBLYRAJA_HYPERBOREA
82,PANDALUS_BOREALIS,AMBLYRAJA_HYPERBOREA
83,POLYCHAETA,AMBLYRAJA_HYPERBOREA
84,REINHARDTIUS_HIPPOGLOSSOIDES,AMBLYRAJA_HYPERBOREA
85,ROSSIA_SP,AMBLYRAJA_HYPERBOREA
86,SEBASTES_MARINUS,AMBLYRAJA_HYPERBOREA
87,SEBASTES_MENTELLA,AMBLYRAJA_HYPERBOREA
88,SEBASTES_SPP,AMBLYRAJA_HYPERBOREA
89,THEMISTO_ABYSSORUM,AMBLYRAJA_HYPERBOREA
90,THEMISTO_LIBELLULA,AMBLYRAJA_HYPERBOREA
91,THYSANOESSA_INERMIS,AMBLYRAJA_HYPERBOREA
92,THYSANOESSA_LONGICAUDATA,AMBLYRAJA_HYPERBOREA
93,AMBLYRAJA_RADIATA,AMBLYRAJA_RADIATA
94,AMMODYTES_SPP,AMBLYRAJA_RADIATA
95,ANARHICHAS_DENTICULATUS,AMBLYRAJA_RADIATA
96,ANARHICHAS_LUPUS,AMBLYRAJA_RADIATA
97,ANARHICHAS_MINOR,AMBLYRAJA_RADIATA
98,ARCTOZENUS_RISSO,AMBLYRAJA_RADIATA
99,ARRHIS_PHYLLONYX,AMBLYRAJA_RADIATA
100,ARTEDIELLUS_ATLANTICUS,AMBLYRAJA_RADIATA
101,BOREOGADUS_SAIDA,AMBLYRAJA_RADIATA
102,BROSME_BROSME,AMBLYRAJA_RADIATA
103,CHIONOECETES_OPILIO,AMBLYRAJA_RADIATA
104,CLUPEA_HARENGUS,AMBLYRAJA_RADIATA
105,COTTUNCULUS_MICROPS,AMBLYRAJA_RADIATA
106,CUCUMARIA_FRONDOSA,AMBLYRAJA_RADIATA
107,ELECTRA_ARCTICA,AMBLYRAJA_RADIATA
108,EUPHYSA_FLAMMEA,AMBLYRAJA_RADIATA
109,GADUS_MORHUA,AMBLYRAJA_RADIATA
110,GAMMARIDAE_INDET,AMBLYRAJA_RADIATA
111,GLYPTOCEPHALUS_CYNOGLOSSUS,AMBLYRAJA_RADIATA
112,GONATUS_FABRICII,AMBLYRAJA_RADIATA
113,HIPPOGLOSSOIDES_PLATESSOIDES,AMBLYRAJA_RADIATA
114,HYAS_SP,AMBLYRAJA_RADIATA
115,LEPTAGONUS_DECAGONUS,AMBLYRAJA_RADIATA
116,LIPARIS_FABRICII,AMBLYRAJA_RADIATA
117,LIPARIS_GIBBUS,AMBLYRAJA_RADIATA
118,LIPARIS_MONTAGUI,AMBLYRAJA_RADIATA
119,LUMPENUS_LAMPRETAEFORMIS,AMBLYRAJA_RADIATA
120,LUMBRINERIS_SP,AMBLYRAJA_RADIATA
121,LYCODES_ESMARKII,AMBLYRAJA_RADIATA
122,MACROURUS_BERGLAX,AMBLYRAJA_RADIATA
123,MALLOTUS_VILLOSUS,AMBLYRAJA_RADIATA
124,MEGANYCTIPHANES_NORVEGICA,AMBLYRAJA_RADIATA
125,MELANOGRAMMUS_AEGLEFINUS,AMBLYRAJA_RADIATA
126,MERLANGIUS_MERLANGUS,AMBLYRAJA_RADIATA
127,METRIDIA_LONGA,AMBLYRAJA_RADIATA
128,MICROMESISTIUS_POUTASSOU,AMBLYRAJA_RADIATA
129,OPHIURA_SP,AMBLYRAJA_RADIATA
130,PAGURUS_SP,AMBLYRAJA_RADIATA
131,PANDALUS_BOREALIS,AMBLYRAJA_RADIATA
132,PARALITHODES_CAMTSCHATICUS,AMBLYRAJA_RADIATA
133,POLYCHAETA,AMBLYRAJA_RADIATA
134,POLLACHIUS_VIRENS,AMBLYRAJA_RADIATA
135,PONTOPHILUS_NORVEGICUS,AMBLYRAJA_RADIATA
136,PYCNOGONIDA_G_SP,AMBLYRAJA_RADIATA
137,REINHARDTIUS_HIPPOGLOSSOIDES,AMBLYRAJA_RADIATA
138,RHACHOTROPIS_SP,AMBLYRAJA_RADIATA
139,ROSSIA_SP,AMBLYRAJA_RADIATA
140,SABINEA_SP,AMBLYRAJA_RADIATA
141,SEBASTES_MARINUS,AMBLYRAJA_RADIATA
142,SEBASTES_MENTELLA,AMBLYRAJA_RADIATA
143,SEBASTES_SPP,AMBLYRAJA_RADIATA
144,THEMISTO_ABYSSORUM,AMBLYRAJA_RADIATA
145,THEMISTO_LIBELLULA,AMBLYRAJA_RADIATA
146,THYSANOESSA_INERMIS,AMBLYRAJA_RADIATA
147,THYSANOESSA_LONGICAUDATA,AMBLYRAJA_RADIATA
148,THYSANOESSA_RASCHII,AMBLYRAJA_RADIATA
149,TRISOPTERUS_ESMARKII,AMBLYRAJA_RADIATA
150,TRIGLOPS_MURRAYI,AMBLYRAJA_RADIATA
151,TRIGLOPS_NYBELINI,AMBLYRAJA_RADIATA
152,ULCINA_OLRIKII,AMBLYRAJA_RADIATA
153,ACARTIA_SPP,AMMODYTES_SPP
154,CALANUS_FINMARCHICUS,AMMODYTES_SPP
155,CALANUS_GLACIALIS,AMMODYTES_SPP
156,CALANUS_HYPERBOREUS,AMMODYTES_SPP
157,FISH_LARVAE,AMMODYTES_SPP
158,METRIDIA_LONGA,AMMODYTES_SPP
159,METRIDIA_LUCENS,AMMODYTES_SPP
160,MICROCALANUS_SPP,AMMODYTES_SPP
161,OIKOPLEURA_SPP,AMMODYTES_SPP
162,OITHONA_SPINIROSTRIS/ATLANTICA,AMMODYTES_SPP
163,ONCAEA_BOREALIS,AMMODYTES_SPP
164,PSEUDOCALANUS_SPP,AMMODYTES_SPP
165,SAGITTA_SPP,AMMODYTES_SPP
166,THEMISTO_ABYSSORUM,AMMODYTES_SPP
167,THYSANOESSA_LONGICAUDATA,AMMODYTES_SPP
168,ANARHICHAS_LUPUS,ANARHICHAS_DENTICULATUS
169,AURELIA_AURITA,ANARHICHAS_DENTICULATUS
170,BEROË_SP,ANARHICHAS_DENTICULATUS
171,BOLINOPSIS_INFUNDIBULUM,ANARHICHAS_DENTICULATUS
172,CALANUS_FINMARCHICUS,ANARHICHAS_DENTICULATUS
173,CALANUS_GLACIALIS,ANARHICHAS_DENTICULATUS
174,CALANUS_HYPERBOREUS,ANARHICHAS_DENTICULATUS
175,CTENODISCUS_CRISPATUS,ANARHICHAS_DENTICULATUS
176,EUPHYSA_FLAMMEA,ANARHICHAS_DENTICULATUS
177,GORGONOCEPHALUS_SP,ANARHICHAS_DENTICULATUS
178,MELANOGRAMMUS_AEGLEFINUS,ANARHICHAS_DENTICULATUS
179,MERTENSIA_OVUM,ANARHICHAS_DENTICULATUS
180,MICROMESISTIUS_POUTASSOU,ANARHICHAS_DENTICULATUS
181,OPHIACANTHA_BIDENTATA,ANARHICHAS_DENTICULATUS
182,OPHIURA_SP,ANARHICHAS_DENTICULATUS
183,PAGURUS_SP,ANARHICHAS_DENTICULATUS
184,PANDALUS_BOREALIS,ANARHICHAS_DENTICULATUS
185,POLYCHAETA,ANARHICHAS_DENTICULATUS
186,SABINEA_SP,ANARHICHAS_DENTICULATUS
187,SAGITTA_SPP,ANARHICHAS_DENTICULATUS
188,SEBASTES_SPP,ANARHICHAS_DENTICULATUS
189,ASCIDIACEA_G_SP,ANARHICHAS_LUPUS
190,ASTARTE_SP,ANARHICHAS_LUPUS
191,BALANUS_SP,ANARHICHAS_LUPUS
192,BRYOZOA_INDET,ANARHICHAS_LUPUS
193,BUCCINUM_SP,ANARHICHAS_LUPUS
194,CALANUS_FINMARCHICUS,ANARHICHAS_LUPUS
195,CALANUS_GLACIALIS,ANARHICHAS_LUPUS
196,CALANUS_HYPERBOREUS,ANARHICHAS_LUPUS
197,CHLAMYS_ISLANDICA,ANARHICHAS_LUPUS
198,COLUS_SP,ANARHICHAS_LUPUS
199,CTENODISCUS_CRISPATUS,ANARHICHAS_LUPUS
200,FISH_LARVAE,ANARHICHAS_LUPUS
201,GADUS_MORHUA,ANARHICHAS_LUPUS
202,MACOMA_SP,ANARHICHAS_LUPUS
203,MEGANYCTIPHANES_NORVEGICA,ANARHICHAS_LUPUS
204,OPHIACANTHA_BIDENTATA,ANARHICHAS_LUPUS
205,OPHIURA_SP,ANARHICHAS_LUPUS
206,PAGURUS_SP,ANARHICHAS_LUPUS
207,PANDALUS_BOREALIS,ANARHICHAS_LUPUS
208,POLYCHAETA,ANARHICHAS_LUPUS
209,PONTOPHILUS_NORVEGICUS,ANARHICHAS_LUPUS
210,PORIFERA_G_SP,ANARHICHAS_LUPUS
211,SABINEA_SP,ANARHICHAS_LUPUS
212,STRONGYLOCENTROTUS_SP,ANARHICHAS_LUPUS
213,THYSANOESSA_INERMIS,ANARHICHAS_LUPUS
214,THYSANOESSA_LONGICAUDATA,ANARHICHAS_LUPUS
215,THYSANOESSA_RASCHII,ANARHICHAS_LUPUS
216,BUCCINUM_SP,ANARHICHAS_MINOR
217,CALANUS_FINMARCHICUS,ANARHICHAS_MINOR
218,CALANUS_GLACIALIS,ANARHICHAS_MINOR
219,CALANUS_HYPERBOREUS,ANARHICHAS_MINOR
220,CTENODISCUS_CRISPATUS,ANARHICHAS_MINOR
221,GADUS_MORHUA,ANARHICHAS_MINOR
222,MEGANYCTIPHANES_NORVEGICA,ANARHICHAS_MINOR
223,MELANOGRAMMUS_AEGLEFINUS,ANARHICHAS_MINOR
224,MICROMESISTIUS_POUTASSOU,ANARHICHAS_MINOR
225,OPHIOPHOLIS_ACULEATA,ANARHICHAS_MINOR
226,OPHIURA_SP,ANARHICHAS_MINOR
227,PAGURUS_SP,ANARHICHAS_MINOR
228,PANDALUS_BOREALIS,ANARHICHAS_MINOR
229,POLYCHAETA,ANARHICHAS_MINOR
230,PORIFERA_G_SP,ANARHICHAS_MINOR
231,SABINEA_SP,ANARHICHAS_MINOR
232,SEBASTES_SPP,ANARHICHAS_MINOR
233,STRONGYLOCENTROTUS_SP,ANARHICHAS_MINOR
234,THYSANOESSA_INERMIS,ANARHICHAS_MINOR
235,THYSANOESSA_LONGICAUDATA,ANARHICHAS_MINOR
236,THYSANOESSA_RASCHII,ANARHICHAS_MINOR
237,CALANUS_GLACIALIS,ANISARCHUS_MEDIUS
238,OITHONA_SIMILIS,ANISARCHUS_MEDIUS
239,ONCAEA_BOREALIS,ANISARCHUS_MEDIUS
240,PSEUDOCALANUS_SPP,ANISARCHUS_MEDIUS
241,BACTERIA_INDET,APHERUSA_GLACIALIS
242,DETRITUS,APHERUSA_GLACIALIS
243,ICE_ALGAE,APHERUSA_GLACIALIS
244,PHYTOPLANKTON_INDET,APHERUSA_GLACIALIS
245,DETRITUS,APHELOCHAETA_MARIONI
246,DIATOM,APHELOCHAETA_MARIONI
247,FISH_LARVAE,APHELOCHAETA_MARIONI
248,PHYTOPLANKTON_INDET,APHELOCHAETA_MARIONI
249,CALANUS_HYPERBOREUS,ARCTOGADUS_GLACIALIS
250,PSEUDOCALANUS_SPP,ARCTOGADUS_GLACIALIS
251,THEMISTO_ABYSSORUM,ARCTOGADUS_GLACIALIS
252,THEMISTO_LIBELLULA,ARCTOGADUS_GLACIALIS
253,GONATUS_FABRICII,ARCTOZENUS_RISSO
254,LUMBRINERIS_SP,ARGENTINA_SP
255,MEGANYCTIPHANES_NORVEGICA,ARGENTINA_SP
256,OIKOPLEURA_SPP,ARGENTINA_SP
257,SCALIBREGMA_INFLATUM,ARGENTINA_SP
258,DETRITUS,ARRHIS_PHYLLONYX
259,GONATUS_FABRICII,ARTEDIELLUS_ATLANTICUS
260,MALLOTUS_VILLOSUS,ARTEDIELLUS_ATLANTICUS
261,OPHIURA_SP,ARTEDIELLUS_ATLANTICUS
262,POLYCHAETA,ARTEDIELLUS_ATLANTICUS
263,THEMISTO_ABYSSORUM,ARTEDIELLUS_ATLANTICUS
264,THEMISTO_LIBELLULA,ARTEDIELLUS_ATLANTICUS
265,BACTERIA_INDET,ASCIDIACEA_G_SP
266,DETRITUS,ASCIDIACEA_G_SP
267,PHYTOPLANKTON_INDET,ASCIDIACEA_G_SP
268,AUTOTHROPH_FLAGELLAT,ASELLOTA_INDET
269,DETRITUS,ASELLOTA_INDET
270,DIATOM,ASELLOTA_INDET
271,FORAMINIFERA,ASELLOTA_INDET
272,HETEROTROPH_FLAGELLAT,ASELLOTA_INDET
273,MIXOTROPH_FLAGELLATES,ASELLOTA_INDET
274,ASTERIAS_RUBENS,ASTERIAS_RUBENS
275,BALANUS_SP,ASTERIAS_RUBENS
276,CROSSASTER_PAPPOSUS,ASTERIAS_RUBENS
277,OPHIOPHOLIS_ACULEATA,ASTERIAS_RUBENS
278,OPHIACANTHA_BIDENTATA,ASTERIAS_RUBENS
279,OPHIURA_SP,ASTERIAS_RUBENS
280,STRONGYLOCENTROTUS_SP,ASTERIAS_RUBENS
281,DETRITUS,ASTARTE_SP
282,PHYTOPLANKTON_INDET,ASTARTE_SP
283,CALANUS_FINMARCHICUS,AURELIA_AURITA
284,CALANUS_GLACIALIS,AURELIA_AURITA
285,CALANUS_HYPERBOREUS,AURELIA_AURITA
286,METRIDIA_LONGA,AURELIA_AURITA
